time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
2.4,0.11859,-0.0438722,-0.0343709,0.588929,1.02181,0.0444905,-0.356696,0.0631828,0.0838118,0.296054,-0.07429,-0.0582035,-0.0519284,-0.0324555,0.192044,-0.0835902,-0.00950979,-0.122788
2.41,0.110719,-0.0437709,-0.0441261,0.59019,1.01924,0.044056,-0.36624,0.0582652,0.0848192,0.29587,-0.0762923,-0.0445944,-0.043477,-0.00374854,0.207454,-0.0607889,-0.011986,-0.118186
2.42,0.109144,-0.0440748,-0.0455708,0.589913,1.01753,0.0438889,-0.374914,0.0575837,0.0852674,0.302385,-0.0760593,-0.0437937,-0.0476276,0.000247226,0.207029,-0.0601833,-0.0116811,-0.117793
2.43,0.108053,-0.0430047,-0.0519753,0.589624,1.01534,0.0436332,-0.386763,0.052028,0.0954116,0.298547,-0.0784754,-0.017318,-0.0469552,0.0145672,0.215925,-0.0545662,-0.00772269,-0.103056
2.44,0.104402,-0.0439335,-0.0529417,0.589855,1.01366,0.0430122,-0.394128,0.0517048,0.0956146,0.30166,-0.0779544,-0.0166748,-0.0505016,0.0161984,0.215708,-0.0546195,-0.00757562,-0.102703
2.45,0.114895,-0.046131,-0.0479752,0.590089,1.01301,0.0419162,-0.414372,0.0527874,0.1057,0.291392,-0.0780077,0.00654344,-0.0586476,0.0105676,0.225413,-0.0635865,-0.0039296,-0.09046
2.46,0.114084,-0.0466948,-0.0553478,0.590558,1.01216,0.0415012,-0.422854,0.049538,0.102804,0.289276,-0.0783963,0.0109439,-0.0638951,0.00386819,0.225896,-0.0700691,-0.00594619,-0.0882663
2.47,0.119183,-0.0445427,-0.0548665,0.59075,1.01195,0.040093,-0.434393,0.044998,0.106816,0.287569,-0.0713444,0.0139855,-0.0762739,-0.0164487,0.22302,-0.0902639,-0.00392254,-0.0864522
2.48,0.122794,-0.0421187,-0.0542785,0.591887,1.012,0.038497,-0.44546,0.0402528,0.106459,0.286836,-0.0629816,0.0121276,-0.0889162,-0.0403045,0.221821,-0.111703,-0.0046856,-0.0883989
2.49,0.12532,-0.037152,-0.0533742,0.593196,1.01228,0.0369931,-0.453707,0.0335387,0.10647,0.286823,-0.052325,0.00837085,-0.103564,-0.0648273,0.217835,-0.131078,-0.00461284,-0.0922829
2.5,0.127038,-0.0298639,-0.0566686,0.59431,1.01235,0.0359259,-0.459745,0.0234296,0.104418,0.287786,-0.041403,0.00264771,-0.119135,-0.0908791,0.215268,-0.14872,-0.00527647,-0.0983706
